,0
8596,1
8597,0
8598,1
8599,1
8600,1
8601,0
8602,1
8603,1
8604,1
8605,0
8606,0
8607,0
8608,1
8609,0
8610,1
8611,0
8612,1
8613,1
8614,0
8615,0
8616,1
8617,0
8618,1
8619,0
8620,0
8621,0
8622,1
8623,1
8624,1
8625,0
8626,0
8627,1
8628,1
8629,0
8630,1
8631,0
8632,1
8633,0
8634,0
8635,0
8636,0
8637,0
8638,0
8639,1
8640,0
8641,0
8642,1
8643,0
8644,0
8645,0
8646,1
8647,1
8648,0
8649,1
8650,0
8651,1
8652,0
8653,1
8654,0
8655,0
8656,1
8657,0
8658,1
8659,1
8660,1
8661,1
8662,1
8663,0
8664,0
8665,1
8666,1
8667,0
8668,1
8669,1
8670,1
8671,1
8672,0
8673,1
8674,0
8675,1
8676,0
8677,1
8678,0
8679,1
8680,0
8681,1
8682,0
8683,0
8684,0
8685,1
8686,0
8687,0
8688,0
8689,1
8690,1
8691,0
8692,0
8693,1
8694,0
8695,1
8696,0
8697,0
8698,0
8699,0
8700,0
8701,0
8702,0
8703,0
8704,0
8705,0
8706,1
8707,1
8708,0
8709,1
8710,1
8711,0
8712,1
8713,0
8714,0
8715,1
8716,0
8717,0
8718,1
8719,0
8720,1
8721,0
8722,0
8723,0
8724,1
8725,1
8726,1
8727,1
8728,0
8729,0
8730,1
8731,1
8732,0
8733,1
8734,0
8735,0
8736,0
8737,1
8738,1
8739,1
8740,0
8741,1
8742,1
8743,1
8744,1
8745,1
8746,1
8747,1
8748,0
8749,0
8750,1
8751,1
8752,1
8753,0
8754,1
8755,0
8756,1
8757,1
8758,0
8759,0
8760,1
8761,0
8762,1
8763,0
8764,1
8765,0
8766,1
8767,1
8768,0
8769,0
8770,1
8771,1
8772,0
8773,0
8774,1
8775,0
8776,1
8777,0
8778,0
8779,0
8780,1
8781,0
8782,0
8783,1
8784,1
8785,0
8786,0
8787,1
8788,0
8789,1
8790,1
8791,0
8792,1
8793,1
8794,0
8795,0
8796,0
8797,1
8798,0
8799,1
8800,0
8801,0
8802,1
8803,1
8804,1
8805,0
8806,1
8807,0
8808,1
8809,0
8810,0
8811,0
8812,0
8813,0
8814,1
8815,0
8816,0
8817,0
8818,0
8819,0
8820,0
8821,1
8822,0
8823,0
8824,0
8825,0
8826,1
8827,0
8828,0
8829,1
8830,0
8831,0
8832,1
8833,1
8834,0
8835,1
8836,0
8837,0
8838,1
8839,0
8840,1
8841,1
8842,1
8843,0
8844,0
8845,0
8846,0
8847,0
8848,0
8849,0
8850,1
8851,0
8852,0
8853,0
8854,0
8855,0
8856,0
8857,1
8858,1
8859,1
8860,1
8861,1
8862,0
8863,0
8864,0
8865,0
8866,0
8867,0
8868,0
8869,1
8870,1
8871,1
8872,1
8873,1
8874,1
8875,0
8876,1
8877,1
8878,1
8879,1
8880,0
8881,1
8882,0
8883,1
8884,1
8885,1
8886,0
8887,1
8888,1
8889,0
8890,1
8891,0
8892,0
8893,1
8894,0
8895,1
8896,1
8897,0
8898,0
8899,0
8900,0
8901,1
8902,1
8903,1
8904,0
8905,0
8906,1
8907,0
8908,0
8909,1
8910,1
8911,1
8912,1
8913,1
8914,1
8915,0
8916,0
8917,1
8918,1
8919,0
8920,1
8921,0
8922,1
8923,1
8924,1
8925,1
8926,1
8927,1
8928,1
8929,1
8930,1
8931,1
8932,0
8933,0
8934,1
8935,0
8936,0
8937,1
8938,0
8939,1
8940,1
8941,1
8942,1
8943,1
8944,0
8945,0
8946,0
8947,1
8948,1
8949,0
8950,0
8951,1
8952,1
8953,1
8954,1
8955,1
8956,0
8957,1
8958,0
8959,1
8960,0
8961,0
8962,0
8963,0
8964,0
8965,1
8966,0
8967,0
8968,1
8969,1
8970,0
8971,0
8972,0
8973,0
8974,0
8975,1
8976,0
8977,0
8978,1
8979,0
8980,0
8981,0
8982,0
8983,1
8984,1
8985,0
8986,1
8987,0
8988,1
8989,1
8990,0
8991,1
8992,1
8993,1
8994,1
8995,1
8996,1
8997,0
8998,0
8999,0
9000,1
9001,1
9002,0
9003,1
9004,1
9005,0
9006,1
9007,1
9008,0
9009,1
9010,0
9011,0
9012,1
9013,0
9014,1
9015,1
9016,0
9017,0
9018,1
9019,0
9020,0
9021,0
9022,1
9023,1
9024,1
9025,0
9026,1
9027,0
9028,0
9029,1
9030,0
9031,1
9032,0
9033,0
9034,0
9035,1
9036,1
9037,1
9038,0
9039,1
9040,0
9041,0
9042,1
9043,0
9044,0
9045,1
9046,0
9047,0
9048,0
9049,1
9050,1
9051,1
9052,0
9053,0
9054,0
9055,0
9056,1
9057,0
9058,1
9059,1
9060,1
9061,0
9062,0
9063,1
9064,1
9065,1
9066,1
9067,1
9068,0
9069,1
9070,1
9071,0
9072,1
9073,0
9074,0
9075,1
9076,1
9077,1
9078,0
9079,1
9080,0
9081,1
9082,1
9083,1
9084,0
9085,0
9086,1
9087,1
9088,0
9089,1
9090,1
9091,0
9092,0
9093,0
9094,0
9095,1
9096,1
9097,1
9098,1
9099,0
9100,1
9101,1
9102,1
9103,1
9104,1
9105,1
9106,1
9107,1
9108,0
9109,1
9110,1
9111,1
9112,1
9113,1
9114,1
9115,0
9116,1
9117,1
9118,0
9119,0
9120,1
9121,1
9122,1
9123,1
9124,1
9125,0
9126,1
9127,0
9128,1
9129,0
9130,1
9131,0
9132,1
9133,1
9134,1
9135,1
9136,1
9137,1
9138,0
9139,0
9140,0
9141,1
9142,0
9143,0
9144,1
9145,1
9146,0
9147,1
9148,1
9149,0
9150,0
9151,0
9152,0
9153,1
9154,0
9155,0
9156,1
9157,1
9158,1
9159,0
9160,1
9161,0
9162,1
9163,1
9164,1
9165,1
9166,1
9167,0
9168,0
9169,0
9170,0
9171,0
9172,1
9173,1
9174,0
9175,1
9176,1
9177,1
9178,0
9179,0
9180,1
9181,1
9182,0
9183,1
9184,0
9185,0
9186,1
9187,0
9188,0
9189,1
9190,0
9191,0
9192,0
9193,1
9194,0
9195,0
9196,0
9197,1
9198,1
9199,0
9200,1
9201,0
9202,0
9203,0
9204,1
9205,0
9206,1
9207,1
9208,0
9209,1
9210,0
9211,0
9212,0
9213,1
9214,0
9215,0
9216,1
9217,0
9218,0
9219,1
9220,1
9221,1
9222,0
9223,0
9224,0
9225,1
9226,1
9227,0
9228,0
9229,1
9230,0
9231,0
9232,0
9233,1
9234,1
9235,1
9236,1
9237,1
9238,0
9239,1
9240,1
9241,1
9242,0
9243,1
9244,1
9245,0
9246,1
9247,1
9248,1
9249,0
9250,0
9251,1
9252,1
9253,1
9254,1
9255,0
9256,1
9257,1
9258,0
9259,1
9260,0
9261,0
9262,1
9263,0
9264,0
9265,1
9266,1
9267,1
9268,0
9269,1
9270,1
9271,1
9272,0
9273,0
9274,0
9275,0
9276,0
9277,0
9278,1
9279,0
9280,0
9281,0
9282,0
9283,1
9284,1
9285,0
9286,0
9287,1
9288,0
9289,1
9290,0
9291,0
9292,0
9293,1
9294,0
9295,1
9296,1
9297,0
9298,0
9299,0
9300,1
9301,1
9302,1
9303,0
9304,1
9305,0
9306,0
9307,1
9308,1
9309,1
9310,1
9311,1
9312,1
9313,1
9314,0
9315,1
9316,0
9317,0
9318,0
9319,1
9320,1
9321,0
9322,0
9323,1
9324,0
9325,0
9326,0
9327,1
9328,0
9329,0
9330,1
9331,0
9332,1
9333,1
9334,1
9335,1
9336,0
9337,1
9338,1
9339,0
9340,1
9341,0
9342,1
9343,1
9344,0
9345,1
9346,1
9347,1
9348,1
9349,0
9350,1
9351,0
9352,0
9353,0
9354,0
9355,1
9356,1
9357,1
9358,1
9359,0
9360,1
9361,1
9362,1
9363,0
9364,1
9365,0
9366,1
9367,1
9368,0
9369,0
9370,1
9371,1
9372,0
9373,0
9374,0
9375,1
9376,0
9377,1
9378,1
9379,0
9380,1
9381,0
9382,0
9383,1
9384,1
9385,1
9386,0
9387,0
9388,0
9389,0
9390,0
9391,0
9392,0
9393,0
9394,0
9395,1
9396,0
9397,0
9398,1
9399,1
9400,1
9401,1
9402,1
9403,0
9404,0
9405,1
9406,1
9407,0
9408,1
9409,1
9410,0
9411,0
9412,0
9413,1
9414,1
9415,0
9416,1
9417,0
9418,0
9419,1
9420,0
9421,1
9422,1
9423,1
9424,1
9425,0
9426,1
9427,0
9428,1
9429,1
9430,0
9431,0
9432,0
9433,1
9434,0
9435,0
9436,0
9437,1
9438,0
9439,1
9440,1
9441,1
9442,0
9443,0
9444,1
9445,0
9446,0
9447,1
9448,1
9449,0
9450,1
9451,1
9452,1
9453,0
9454,0
9455,0
9456,0
9457,1
9458,0
9459,1
9460,1
9461,1
9462,0
9463,0
9464,1
9465,0
9466,1
9467,1
9468,1
9469,0
9470,0
9471,0
9472,1
9473,0
9474,0
9475,1
9476,0
9477,0
9478,1
9479,0
9480,1
9481,0
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9488,0
9489,1
9490,0
9491,0
9492,0
9493,1
9494,0
9495,1
9496,1
9497,0
9498,0
9499,0
9500,1
9501,1
9502,1
9503,1
9504,0
9505,1
9506,1
9507,0
9508,1
9509,0
9510,0
9511,0
9512,1
9513,0
9514,1
9515,1
9516,1
9517,0
9518,0
9519,1
9520,1
9521,0
9522,0
9523,1
9524,0
9525,0
9526,1
9527,1
9528,1
9529,1
9530,0
9531,0
9532,1
9533,0
9534,1
9535,1
9536,1
9537,1
9538,1
9539,1
9540,1
9541,1
9542,0
9543,1
9544,0
9545,1
9546,0
9547,0
9548,0
9549,0
9550,0
9551,0
9552,1
9553,1
9554,1
9555,0
9556,0
9557,1
9558,1
9559,1
9560,0
9561,0
9562,0
9563,0
9564,1
9565,1
9566,0
9567,0
9568,1
9569,1
9570,1
9571,1
9572,1
9573,0
9574,0
9575,0
9576,0
9577,0
9578,1
9579,1
9580,0
9581,0
9582,0
9583,0
9584,1
9585,1
9586,1
9587,1
9588,0
9589,1
9590,1
9591,1
9592,0
9593,0
9594,1
9595,1
9596,0
9597,0
9598,1
9599,0
9600,1
9601,0
9602,1
9603,1
9604,1
9605,1
9606,0
9607,1
9608,0
9609,0
9610,1
9611,1
9612,1
9613,0
9614,0
9615,0
9616,1
9617,0
9618,0
9619,0
9620,1
9621,1
9622,0
9623,1
9624,1
9625,0
9626,0
9627,0
9628,1
9629,0
9630,1
9631,0
9632,1
9633,0
9634,1
9635,1
9636,0
9637,1
9638,0
9639,1
9640,1
9641,1
9642,0
9643,1
9644,1
9645,0
9646,1
9647,0
9648,0
9649,1
9650,0
9651,1
9652,1
9653,1
9654,1
9655,0
9656,1
9657,1
9658,0
9659,0
9660,1
9661,0
9662,1
9663,1
9664,1
9665,1
9666,0
9667,1
9668,1
9669,0
9670,0
9671,1
9672,1
9673,1
9674,0
9675,0
9676,1
9677,0
9678,1
9679,1
9680,0
9681,0
9682,0
9683,1
9684,1
9685,1
9686,0
9687,1
9688,0
9689,0
9690,0
9691,0
9692,1
9693,0
9694,1
9695,0
9696,1
9697,0
9698,0
9699,0
9700,1
9701,0
9702,1
9703,0
9704,1
9705,1
9706,0
9707,0
9708,0
9709,0
9710,0
9711,0
9712,1
9713,1
9714,1
9715,1
9716,1
9717,1
9718,0
9719,1
9720,1
9721,0
9722,1
9723,1
9724,1
9725,1
9726,1
9727,1
9728,0
9729,1
9730,1
9731,1
9732,1
9733,0
9734,0
9735,0
9736,1
9737,1
9738,0
9739,0
9740,1
9741,1
9742,0
9743,1
9744,0
9745,1
9746,1
9747,0
9748,1
9749,0
9750,1
9751,0
9752,0
9753,1
9754,1
9755,1
9756,0
9757,0
9758,1
9759,1
9760,1
9761,1
9762,0
9763,1
9764,0
9765,0
9766,0
9767,0
9768,0
9769,1
9770,0
9771,1
9772,1
9773,0
9774,0
9775,1
9776,0
9777,0
9778,1
9779,0
9780,0
9781,0
9782,1
9783,1
9784,1
9785,0
9786,0
9787,1
9788,1
9789,0
9790,1
9791,0
9792,0
9793,0
9794,1
9795,0
9796,1
9797,1
9798,1
9799,0
9800,1
9801,1
9802,0
9803,0
9804,0
9805,1
9806,0
9807,0
9808,1
9809,0
9810,0
9811,0
9812,0
9813,0
9814,1
9815,0
9816,0
9817,0
9818,1
9819,1
9820,0
9821,1
9822,1
9823,0
9824,1
9825,0
9826,1
9827,0
9828,1
9829,0
9830,1
9831,0
9832,1
9833,1
9834,0
9835,1
9836,0
9837,0
9838,0
9839,0
9840,1
9841,1
9842,1
9843,0
9844,1
9845,0
9846,1
9847,0
9848,1
9849,0
9850,0
9851,0
9852,0
9853,1
9854,0
9855,0
9856,1
9857,0
9858,0
9859,1
9860,1
9861,1
9862,0
9863,0
9864,1
9865,0
9866,0
9867,1
9868,1
9869,1
9870,0
9871,1
9872,1
9873,1
9874,1
9875,0
9876,0
9877,0
9878,0
9879,0
9880,0
9881,1
9882,1
9883,1
9884,0
9885,0
9886,1
9887,1
9888,1
9889,1
9890,1
9891,1
9892,0
9893,0
9894,1
9895,0
9896,0
9897,1
9898,0
9899,1
9900,1
9901,1
9902,1
9903,1
9904,0
9905,0
9906,1
9907,0
9908,1
9909,0
9910,1
9911,1
9912,0
9913,0
9914,1
9915,1
9916,0
9917,0
9918,0
9919,1
9920,0
9921,0
9922,1
9923,0
9924,0
9925,1
9926,1
9927,0
9928,1
9929,0
9930,1
9931,1
9932,0
9933,0
9934,0
9935,1
9936,1
9937,1
9938,0
9939,0
9940,0
9941,0
9942,1
9943,1
9944,0
9945,0
9946,1
9947,1
9948,0
9949,1
9950,0
9951,1
9952,1
9953,1
9954,0
9955,0
9956,0
9957,1
9958,0
9959,0
9960,1
9961,1
9962,0
9963,0
9964,0
9965,1
9966,0
9967,1
9968,0
9969,1
9970,1
9971,1
9972,0
9973,1
9974,0
9975,1
9976,1
9977,1
9978,1
9979,1
9980,0
9981,1
9982,0
9983,1
9984,1
9985,0
9986,1
9987,1
9988,1
9989,0
9990,1
9991,1
9992,0
9993,0
9994,0
9995,0
9996,0
9997,0
9998,1
9999,0
10000,0
10001,1
10002,1
10003,1
10004,0
10005,0
10006,1
10007,1
10008,0
10009,1
10010,1
10011,1
10012,1
10013,0
10014,0
10015,1
10016,1
10017,1
10018,1
10019,0
10020,1
10021,0
10022,0
10023,1
10024,0
10025,1
10026,1
10027,1
10028,1
10029,0
10030,0
10031,0
10032,0
10033,0
10034,0
10035,0
10036,1
10037,1
10038,0
10039,0
10040,1
10041,1
10042,0
10043,1
10044,0
10045,0
10046,0
10047,1
10048,1
10049,1
10050,1
10051,0
10052,0
10053,1
10054,1
10055,1
10056,1
10057,1
10058,0
10059,0
10060,1
10061,1
10062,1
10063,0
10064,0
10065,1
10066,0
10067,1
10068,1
10069,1
10070,1
10071,0
10072,0
10073,0
10074,0
10075,0
10076,0
10077,0
10078,0
10079,0
10080,0
10081,0
10082,1
10083,1
10084,0
10085,0
10086,1
10087,0
10088,0
10089,0
10090,1
10091,0
10092,1
10093,1
10094,0
10095,1
10096,1
10097,1
10098,1
10099,1
10100,1
10101,1
10102,0
10103,1
10104,1
10105,1
10106,0
10107,1
10108,1
10109,1
10110,1
10111,0
10112,1
10113,1
10114,1
10115,1
10116,0
10117,0
10118,1
10119,0
10120,0
10121,0
10122,0
10123,1
10124,0
10125,0
10126,0
10127,0
10128,0
10129,1
10130,1
10131,1
10132,1
10133,0
10134,0
10135,1
10136,0
10137,1
10138,0
10139,0
10140,1
10141,1
10142,1
10143,0
10144,1
10145,1
10146,0
10147,0
10148,1
10149,0
10150,1
10151,0
10152,0
10153,1
10154,1
10155,0
10156,0
10157,0
10158,1
10159,0
10160,1
10161,1
10162,1
10163,0
10164,0
10165,1
10166,0
10167,1
10168,0
10169,1
10170,1
10171,1
10172,0
10173,1
10174,0
10175,0
10176,1
10177,0
10178,0
10179,0
10180,0
10181,0
10182,0
10183,1
10184,1
10185,0
10186,1
10187,0
10188,0
10189,0
10190,0
10191,0
10192,0
10193,1
10194,1
10195,0
10196,0
10197,1
10198,1
10199,1
10200,1
10201,0
10202,1
10203,1
10204,1
10205,1
10206,0
10207,0
10208,0
10209,1
10210,0
10211,0
10212,1
10213,0
10214,1
10215,0
10216,0
10217,1
10218,1
10219,0
10220,1
10221,0
10222,0
10223,1
10224,1
10225,0
10226,0
10227,1
10228,0
10229,1
10230,1
10231,1
10232,0
10233,1
10234,0
10235,1
10236,0
10237,1
10238,1
10239,0
10240,0
10241,1
10242,1
10243,0
10244,0
10245,1
10246,0
10247,1
10248,0
10249,1
10250,0
10251,0
10252,0
10253,0
10254,0
10255,0
10256,1
10257,0
10258,1
10259,1
10260,0
10261,1
10262,0
10263,1
10264,0
10265,0
10266,1
10267,0
10268,0
10269,1
10270,1
10271,1
10272,1
10273,0
10274,1
10275,1
10276,1
10277,1
10278,1
10279,0
10280,0
10281,0
10282,0
10283,1
10284,1
10285,0
10286,1
10287,0
10288,1
10289,0
10290,1
10291,0
10292,1
10293,0
10294,1
10295,0
10296,0
10297,0
10298,0
10299,0
10300,1
10301,1
10302,0
10303,0
10304,0
10305,1
10306,0
10307,1
10308,0
10309,0
10310,0
10311,1
10312,0
10313,1
10314,0
10315,1
10316,0
10317,0
10318,1
10319,0
10320,0
10321,1
10322,0
10323,1
10324,0
10325,1
10326,0
10327,1
10328,0
10329,0
10330,1
10331,1
10332,1
10333,0
10334,0
10335,1
10336,1
10337,1
10338,1
10339,1
10340,1
10341,1
10342,0
10343,1
10344,0
10345,0
10346,1
10347,1
10348,1
10349,0
10350,1
10351,1
10352,0
10353,1
10354,1
10355,1
10356,0
10357,1
10358,0
10359,1
10360,1
10361,1
10362,0
10363,0
10364,1
10365,0
10366,1
10367,1
10368,1
10369,1
10370,1
10371,1
10372,1
10373,0
10374,1
10375,1
10376,0
10377,0
10378,0
10379,1
10380,0
10381,0
10382,0
10383,0
10384,0
10385,1
10386,0
10387,0
10388,1
10389,0
10390,1
10391,0
10392,1
10393,0
10394,1
10395,1
10396,0
10397,0
10398,1
10399,0
10400,0
10401,1
10402,0
10403,1
10404,1
10405,1
10406,0
10407,1
10408,0
10409,0
10410,0
10411,0
10412,1
10413,0
10414,0
10415,1
10416,1
10417,1
10418,0
10419,1
10420,0
10421,1
10422,1
10423,1
10424,1
10425,1
10426,1
10427,1
10428,1
10429,1
10430,0
10431,1
10432,0
10433,1
10434,0
10435,0
10436,0
10437,1
10438,1
10439,1
10440,1
10441,0
10442,0
10443,0
10444,1
10445,1
10446,1
10447,1
10448,0
10449,1
10450,0
10451,0
10452,1
10453,1
10454,0
10455,1
10456,1
10457,0
10458,1
10459,1
10460,1
10461,0
10462,0
10463,0
10464,0
10465,0
10466,1
10467,1
10468,0
10469,1
10470,1
10471,1
10472,1
10473,0
10474,1
10475,1
10476,0
10477,0
10478,1
10479,0
10480,0
10481,1
10482,1
10483,1
10484,1
10485,0
10486,0
10487,1
10488,1
10489,1
10490,0
10491,1
10492,0
10493,0
10494,0
10495,1
10496,1
10497,1
10498,1
10499,1
10500,1
10501,0
10502,1
10503,0
10504,0
10505,0
10506,1
10507,0
10508,1
10509,1
10510,1
10511,0
10512,0
10513,1
10514,0
10515,0
10516,1
10517,0
10518,0
10519,1
10520,0
10521,1
10522,1
10523,0
10524,1
10525,0
10526,1
10527,0
10528,0
10529,0
10530,1
10531,1
10532,0
10533,0
10534,0
10535,0
10536,1
10537,1
10538,0
10539,1
10540,1
10541,1
10542,0
10543,1
10544,1
10545,0
10546,0
10547,0
10548,1
10549,1
10550,0
10551,1
10552,1
10553,0
10554,0
10555,1
10556,0
10557,0
10558,0
10559,0
10560,0
10561,1
10562,0
10563,1
10564,1
10565,0
10566,0
10567,1
10568,0
10569,1
10570,0
10571,1
10572,0
10573,0
10574,1
10575,0
10576,1
10577,1
10578,0
10579,0
10580,0
10581,0
10582,1
10583,0
10584,1
10585,0
10586,0
10587,0
10588,0
10589,1
10590,0
10591,1
10592,0
10593,1
10594,1
10595,1
10596,0
10597,0
10598,1
10599,1
10600,1
10601,0
10602,1
10603,1
10604,1
10605,1
10606,1
10607,0
10608,0
10609,0
10610,0
10611,1
10612,0
10613,1
10614,0
10615,0
10616,1
10617,0
10618,1
10619,0
10620,0
10621,0
10622,0
10623,0
10624,0
10625,0
10626,0
10627,0
10628,1
10629,1
10630,1
10631,1
10632,1
10633,0
10634,1
10635,1
10636,1
10637,1
10638,1
10639,1
10640,1
10641,0
10642,1
10643,1
10644,1
10645,1
10646,1
10647,1
10648,1
10649,1
10650,1
10651,1
10652,0
10653,1
10654,1
10655,0
10656,0
10657,0
10658,0
10659,0
10660,1
10661,1
10662,1
10663,0
10664,0
10665,0
10666,0
10667,1
10668,0
10669,1
10670,1
10671,0
10672,1
10673,1
10674,0
10675,1
10676,1
10677,1
10678,1
10679,1
10680,0
10681,1
10682,0
10683,0
10684,1
10685,0
10686,1
10687,1
10688,0
10689,1
10690,1
10691,1
10692,1
10693,1
10694,0
10695,0
10696,0
10697,1
10698,0
10699,0
10700,1
10701,1
10702,1
10703,1
10704,1
10705,0
10706,1
10707,0
10708,0
10709,1
10710,1
10711,0
10712,1
10713,1
10714,0
10715,1
10716,1
10717,0
10718,1
10719,0
10720,0
10721,1
10722,1
10723,1
10724,0
10725,1
10726,1
10727,1
10728,1
10729,0
10730,0
10731,1
10732,0
10733,0
10734,0
10735,0
10736,1
10737,1
10738,0
10739,1
10740,0
10741,0
10742,1
10743,0
10744,1
10745,0
10746,0
10747,1
10748,1
10749,1
10750,0
10751,1
10752,1
10753,1
10754,0
10755,0
10756,0
10757,0
10758,1
10759,1
10760,0
10761,0
10762,1
10763,0
10764,0
10765,0
10766,0
10767,1
10768,1
10769,1
10770,0
10771,0
10772,0
10773,1
10774,0
10775,1
10776,1
10777,0
10778,0
10779,1
10780,0
10781,0
10782,0
10783,0
10784,1
10785,1
10786,0
10787,1
10788,1
10789,1
10790,1
10791,1
10792,1
10793,0
10794,0
10795,1
10796,1
10797,0
10798,1
10799,1
10800,1
10801,0
10802,1
10803,0
10804,0
10805,1
10806,1
10807,0
10808,1
10809,1
10810,0
10811,0
10812,1
10813,1
10814,1
10815,1
10816,0
10817,1
10818,0
10819,1
10820,0
10821,0
10822,0
10823,0
10824,0
10825,0
10826,0
10827,0
10828,0
10829,1
10830,1
10831,1
10832,0
10833,1
10834,0
10835,0
10836,0
10837,1
10838,1
10839,0
10840,0
10841,1
10842,1
10843,1
10844,0
10845,0
10846,1
10847,0
10848,1
10849,0
10850,1
10851,1
10852,1
10853,1
10854,1
10855,1
10856,1
10857,1
10858,1
10859,1
10860,1
10861,0
10862,0
10863,0
10864,1
10865,1
10866,1
10867,0
10868,1
10869,1
10870,0
10871,0
10872,0
10873,0
10874,0
10875,0
10876,0
10877,0
10878,1
10879,1
10880,1
10881,1
10882,1
10883,0
10884,1
10885,1
10886,0
10887,0
10888,0
10889,0
10890,1
10891,0
10892,1
10893,0
10894,0
10895,0
10896,1
10897,1
10898,0
10899,1
10900,1
10901,0
10902,0
10903,0
10904,0
10905,0
10906,0
10907,0
10908,0
10909,0
10910,0
10911,0
10912,0
10913,1
10914,1
10915,0
10916,0
10917,1
10918,0
10919,0
10920,0
10921,1
10922,0
10923,1
10924,1
10925,0
10926,0
10927,1
10928,0
10929,0
10930,0
10931,1
10932,1
10933,0
10934,0
10935,1
10936,0
10937,1
10938,0
10939,0
10940,1
10941,0
10942,1
10943,0
10944,0
10945,1
10946,0
10947,1
10948,1
10949,1
10950,0
10951,1
10952,0
10953,1
10954,1
10955,0
10956,0
10957,1
10958,0
10959,0
10960,1
10961,1
10962,1
10963,1
10964,1
10965,0
10966,1
10967,0
10968,0
10969,0
10970,1
10971,0
10972,1
10973,1
10974,0
10975,0
10976,0
10977,0
10978,1
10979,0
10980,0
10981,0
10982,1
10983,1
10984,1
10985,0
10986,0
10987,1
10988,1
10989,0
10990,0
10991,1
10992,0
10993,0
10994,1
10995,1
10996,1
10997,0
10998,0
10999,0
11000,0
11001,0
11002,1
11003,0
11004,1
11005,0
11006,1
11007,1
11008,0
11009,1
11010,0
11011,0
11012,1
11013,1
11014,0
11015,1
11016,0
11017,0
11018,0
11019,0
11020,1
11021,1
11022,0
11023,0
11024,0
11025,1
11026,1
11027,0
11028,1
11029,1
11030,1
11031,0
11032,0
11033,0
11034,1
11035,0
11036,0
11037,1
11038,1
11039,0
11040,1
11041,0
11042,1
11043,1
11044,1
11045,1
11046,1
11047,0
11048,0
11049,1
11050,1
11051,1
11052,0
11053,1
11054,0
11055,1
11056,0
11057,1
11058,0
11059,0
11060,0
11061,1
11062,1
11063,1
11064,1
11065,0
11066,0
11067,0
11068,0
11069,0
11070,0
11071,1
11072,0
11073,1
11074,0
11075,1
11076,0
11077,0
11078,1
11079,0
11080,1
11081,0
11082,1
11083,0
11084,1
11085,0
11086,0
11087,1
11088,0
11089,0
11090,0
11091,1
11092,0
11093,0
11094,0
11095,0
11096,1
11097,1
11098,1
11099,1
11100,0
11101,0
11102,1
11103,0
11104,1
11105,1
11106,0
11107,0
11108,0
11109,0
11110,0
11111,1
11112,0
11113,1
11114,0
11115,0
11116,0
11117,1
11118,0
11119,1
11120,0
11121,1
11122,1
11123,1
11124,1
11125,1
11126,1
11127,0
11128,1
11129,1
11130,0
11131,0
11132,0
11133,0
11134,0
11135,1
11136,0
11137,0
11138,0
11139,1
11140,0
11141,0
11142,1
11143,1
11144,1
11145,0
11146,0
11147,1
11148,1
11149,1
11150,1
11151,0
11152,1
11153,0
11154,1
11155,1
11156,1
11157,1
11158,0
11159,1
11160,0
11161,0
11162,1
11163,1
11164,0
11165,1
11166,1
11167,1
11168,0
11169,1
11170,0
11171,0
11172,1
11173,0
11174,0
11175,1
11176,1
11177,0
11178,1
11179,1
11180,1
11181,0
11182,0
11183,0
11184,1
11185,1
11186,1
11187,1
11188,0
11189,0
11190,1
11191,0
11192,0
11193,0
11194,1
11195,1
11196,0
11197,0
11198,0
11199,0
11200,0
11201,0
11202,1
11203,1
11204,0
11205,1
11206,0
11207,0
11208,0
11209,0
11210,0
11211,0
11212,1
11213,1
11214,1
11215,1
11216,0
11217,0
11218,1
11219,0
11220,0
11221,0
11222,0
11223,0
11224,1
11225,0
11226,0
11227,1
11228,0
11229,1
11230,0
11231,0
11232,1
11233,1
11234,0
11235,1
11236,1
11237,1
11238,0
11239,1
11240,1
11241,1
11242,1
11243,0
11244,1
11245,0
11246,0
11247,1
11248,1
11249,1
11250,0
11251,0
11252,1
11253,0
11254,0
11255,0
11256,1
11257,1
11258,1
11259,1
11260,0
11261,1
11262,0
11263,0
11264,1
11265,0
11266,0
11267,1
11268,1
11269,0
11270,0
11271,0
11272,0
11273,1
11274,0
11275,1
11276,0
11277,0
11278,1
11279,0
11280,0
11281,0
11282,1
11283,1
11284,1
11285,0
11286,1
11287,1
11288,1
11289,1
11290,0
11291,0
11292,0
11293,1
11294,1
11295,1
11296,0
11297,1
11298,1
11299,0
11300,1
11301,1
11302,1
11303,0
11304,1
11305,0
11306,0
11307,0
11308,1
11309,0
11310,1
11311,1
11312,1
11313,1
11314,0
11315,1
11316,1
11317,0
11318,0
11319,1
11320,0
11321,0
11322,1
11323,1
11324,1
11325,0
11326,1
11327,0
11328,1
11329,1
11330,0
11331,0
11332,0
11333,0
11334,1
11335,1
11336,0
11337,0
11338,1
11339,0
11340,1
11341,0
11342,0
11343,1
11344,0
11345,0
11346,1
11347,1
11348,1
11349,1
11350,0
11351,1
11352,0
11353,0
11354,0
11355,0
11356,1
11357,1
11358,0
11359,1
11360,0
11361,1
11362,1
11363,0
11364,0
11365,0
11366,0
11367,0
11368,0
11369,0
11370,0
11371,0
11372,0
11373,1
11374,1
11375,0
11376,1
11377,1
11378,1
11379,0
11380,1
11381,0
11382,0
11383,0
11384,0
11385,0
11386,0
11387,1
11388,1
11389,0
11390,1
11391,0
11392,1
11393,0
11394,1
